region,categorie_vehicule,agglomeration,atmosphere,luminosite,etat_surface,intersection,place,disposition_securite,gravite,motif_deplacement,type_collision,mois,semaine,jour,heure,age
76,2,2,4,1,4,1,1,1,1,2,6,11,45,7,7,41
76,3,2,4,4,4,1,1,1,1,2,6,11,45,2,23,58
75,3,2,4,2,3,1,1,1,1,5,6,12,48,5,8,49
75,3,2,4,2,4,4,1,3,1,2,6,12,50,4,9,48
76,6,2,4,4,4,1,1,2,1,6,6,12,50,1,19,45
76,3,2,4,4,4,1,1,1,1,2,6,12,49,6,0,36
76,11,2,4,4,4,1,1,3,1,1,6,12,50,2,18,57
76,3,2,4,2,4,1,1,1,1,2,6,12,52,2,10,67
76,2,2,4,2,4,1,1,1,1,1,6,12,52,3,13,74
76,3,2,4,4,4,1,1,1,1,2,6,12,50,4,0,37
76,3,2,4,4,4,1,2,1,1,2,6,12,50,4,0,35
76,2,2,4,2,4,1,1,1,1,1,6,12,50,4,15,60
76,7,2,4,2,4,1,1,2,1,2,6,12,50,7,16,43
24,3,2,8,4,4,1,1,1,1,6,6,10,43,4,19,64
24,19,2,4,2,4,1,1,5,1,2,6,10,41,3,17,33
24,3,2,4,4,4,1,2,1,1,2,6,10,39,7,2,34
24,3,2,4,4,4,1,4,1,1,2,6,10,39,7,2,35
24,3,2,4,4,4,1,1,1,1,2,6,10,39,7,2,35
24,3,2,4,2,4,1,1,1,1,2,6,10,40,4,16,69
24,3,2,4,4,4,1,2,3,1,2,6,10,41,6,5,37
24,3,2,4,2,4,1,1,1,1,2,6,10,41,6,17,43
24,15,2,4,2,4,3,1,2,1,2,6,10,41,5,15,32
24,11,2,4,2,4,1,1,1,1,1,6,10,42,1,8,58
27,3,2,7,4,3,9,1,1,1,2,6,11,47,4,3,47
27,3,2,4,2,4,5,1,1,1,2,6,11,46,3,12,60
27,3,2,4,4,4,1,1,1,1,2,6,11,47,2,17,58
52,3,2,4,5,1,1,1,1,1,3,6,12,50,2,8,55
52,3,2,4,4,4,6,1,1,1,2,6,12,50,6,18,82
52,3,2,4,2,4,9,1,1,1,1,6,12,49,4,17,65
52,3,2,4,2,4,1,1,1,1,1,6,12,50,3,10,37
52,3,2,7,4,3,1,1,1,1,2,6,12,51,6,18,32
11,3,2,4,2,4,1,1,1,1,2,6,6,25,4,18,47
76,3,2,4,4,4,2,1,1,1,2,6,12,49,2,18,56
76,10,2,4,2,4,1,1,1,1,1,6,3,11,1,18,59
76,3,2,4,2,4,1,1,1,1,2,6,10,41,5,13,72
76,3,2,4,1,4,1,1,1,1,2,6,4,15,1,17,46
76,3,2,4,2,4,1,1,1,1,3,6,4,16,3,18,60
76,3,2,4,4,4,6,1,1,1,2,6,4,16,6,5,43
76,3,2,4,4,4,1,1,1,1,2,6,4,17,2,1,34
76,3,2,4,2,4,1,1,1,1,2,6,4,17,4,20,47
76,7,2,4,2,4,1,1,2,1,3,6,4,16,4,17,64
76,20,2,4,2,4,4,1,5,1,1,6,4,17,2,8,38
28,3,2,4,2,4,1,1,1,1,1,6,6,25,4,14,48
28,3,2,4,2,4,1,1,1,1,2,6,6,24,5,11,56
28,3,2,4,2,4,1,1,1,1,2,6,6,25,4,16,99
28,3,2,4,2,4,1,2,1,1,2,6,6,25,4,16,95
28,3,2,8,3,4,1,1,1,1,3,6,7,30,4,4,37
28,3,2,4,2,4,1,1,1,1,2,6,7,27,4,15,58
28,3,2,4,2,4,1,1,1,1,2,6,7,27,7,9,43
28,3,2,4,2,3,1,1,1,1,3,6,7,27,2,17,47
28,3,2,4,4,4,1,1,1,1,2,6,8,33,3,22,60
28,22,2,4,2,4,1,1,1,1,1,6,8,32,4,11,46
28,3,2,4,2,3,1,1,1,1,3,6,9,37,1,11,54
28,3,2,6,2,4,1,1,1,1,2,6,9,36,1,11,92
28,3,2,4,4,4,1,4,3,1,2,6,9,37,1,0,40
28,3,2,4,1,4,1,1,1,1,2,6,9,37,5,7,73
28,3,2,4,2,4,1,1,1,1,1,6,10,42,1,8,51
28,3,2,4,2,4,1,1,1,1,2,6,10,43,4,9,37
28,20,2,4,2,4,1,1,3,1,1,6,10,43,3,14,60
28,3,2,4,1,4,1,1,1,1,2,6,10,39,4,7,89
28,1,2,4,2,4,1,1,1,1,1,6,11,47,5,11,71
28,3,2,7,4,3,1,1,1,1,3,6,11,48,1,6,39
28,3,2,7,4,3,1,1,1,1,2,6,11,48,1,17,72
28,3,2,6,2,4,1,1,3,1,2,6,12,50,1,15,74
28,3,2,6,2,4,1,1,1,1,2,6,12,49,1,15,90
28,3,2,4,4,4,1,1,1,1,3,6,12,50,1,18,52
28,3,2,4,1,4,4,1,1,1,1,6,12,50,2,7,65
28,3,2,4,3,4,1,1,1,1,5,6,12,49,1,6,62
28,15,2,8,2,4,1,1,2,1,5,6,12,52,1,16,60
28,3,2,7,4,3,1,1,1,1,2,6,12,51,4,18,75
84,3,2,8,1,4,1,1,1,1,3,6,10,42,5,7,68
84,3,2,4,2,4,4,1,1,1,2,6,10,43,4,16,90
84,3,2,4,2,4,4,1,1,1,2,6,10,43,2,16,77
84,3,2,4,2,4,4,1,1,1,3,6,10,42,5,17,51
84,3,2,4,2,4,1,1,1,1,3,6,10,43,5,9,62
84,3,2,4,2,4,1,1,1,1,1,6,10,42,1,15,37
32,3,2,6,2,4,1,1,1,1,2,6,1,1,5,11,63
32,3,2,4,2,4,1,1,1,1,2,6,5,18,3,19,60
32,2,2,4,2,4,2,1,1,1,1,6,5,21,1,17,66
32,3,2,4,2,4,1,1,1,1,2,6,5,21,3,12,60
76,3,2,4,2,4,1,1,1,1,2,6,7,27,1,17,73
52,3,2,3,2,3,1,1,1,1,2,6,11,43,7,12,94
52,3,2,4,4,3,5,1,1,1,2,6,11,45,3,17,79
32,10,2,4,2,4,1,1,1,1,1,6,3,11,5,11,63
32,3,2,7,2,3,8,1,1,1,5,6,3,12,4,10,60
32,3,2,4,2,4,1,1,1,1,6,6,3,13,2,16,57
32,3,2,4,2,4,1,1,1,1,2,6,3,11,2,9,68
32,3,2,4,2,4,4,1,1,1,6,6,3,11,6,15,50
32,3,2,4,2,4,1,1,1,1,2,6,3,13,2,16,71
32,3,2,4,2,4,1,1,5,1,1,6,3,13,1,9,69
32,18,2,4,2,4,1,1,14,1,2,6,3,10,6,11,48
32,3,2,4,2,4,1,3,3,1,2,6,3,10,6,15,65
32,3,2,4,2,4,1,1,3,1,2,6,3,10,6,15,38
32,3,2,4,2,4,1,1,1,1,2,6,3,11,3,18,65
32,5,2,4,2,4,1,1,3,1,1,6,3,9,2,15,46
32,3,2,4,2,4,1,2,1,1,2,6,3,10,7,11,92
32,3,2,4,2,4,1,1,1,1,2,6,3,10,7,11,97
32,3,2,4,2,4,1,1,1,1,2,6,3,10,1,16,43
32,3,2,4,4,4,1,1,1,1,2,6,3,10,7,5,51
32,3,2,4,2,4,1,1,1,1,1,6,3,9,5,11,43
32,3,2,4,2,4,1,1,1,1,2,6,3,9,2,11,47
32,3,2,4,2,4,1,1,1,1,2,6,3,9,3,16,93
32,3,2,4,2,4,1,1,3,1,2,6,4,15,2,14,39
32,3,2,7,4,3,1,1,1,1,2,6,4,15,5,23,41
32,3,2,7,4,3,1,2,1,1,2,6,4,15,5,23,45
32,3,2,4,2,4,1,1,1,1,2,6,4,14,7,14,72
32,6,2,4,1,4,1,1,2,1,2,6,4,14,6,20,33
32,3,2,4,2,4,1,1,1,1,1,6,4,15,2,11,52
32,2,2,4,2,4,1,1,1,1,3,6,4,13,3,12,62
32,7,2,4,1,4,1,1,2,1,2,6,4,14,3,19,31
32,3,2,4,2,4,1,2,1,1,2,6,4,16,5,11,45
32,3,2,4,2,4,1,1,1,1,2,6,4,16,5,11,72
32,2,2,7,2,3,1,1,3,1,1,6,4,15,5,11,62
32,6,2,4,2,4,1,1,2,1,3,6,4,15,4,13,37
32,3,2,4,2,4,1,1,1,1,2,6,4,16,4,19,52
32,3,2,4,2,4,1,1,1,1,2,6,4,15,6,9,40
32,3,2,4,2,4,2,1,1,1,2,6,5,19,3,12,47
32,3,2,4,2,4,1,1,1,1,6,6,5,20,1,17,109
32,3,2,4,2,4,1,1,1,1,2,6,5,20,5,18,38
32,3,2,4,2,4,1,1,1,1,6,6,5,18,5,19,36
32,3,2,4,2,4,1,1,1,1,2,6,5,20,1,13,42
32,7,2,4,2,4,1,1,2,1,2,6,5,20,7,18,33
32,3,2,3,1,3,1,1,1,1,2,6,5,19,2,19,63
32,3,2,4,2,4,1,1,1,1,2,6,5,19,1,14,44
32,7,2,4,2,4,1,1,2,1,2,6,5,20,6,12,48
32,9,2,4,2,4,1,1,1,1,1,6,6,24,1,13,39
32,3,2,7,2,3,2,2,1,1,2,6,6,23,2,14,80
32,3,2,7,2,3,2,1,1,1,2,6,6,23,2,14,59
32,7,2,4,2,4,1,1,2,1,3,6,6,22,7,10,43
32,3,2,4,2,4,1,1,1,1,5,6,6,22,2,12,34
32,8,2,3,2,3,1,1,1,1,1,6,6,23,2,15,51
32,11,2,4,2,4,6,1,1,1,1,6,6,24,2,11,63
32,3,2,4,2,4,1,1,1,1,2,6,6,25,7,18,76
32,3,2,4,2,4,1,1,1,1,2,6,6,23,6,15,94
32,2,2,6,2,4,1,1,1,1,2,6,6,22,4,18,78
32,3,2,4,2,4,1,1,1,1,2,6,6,24,4,12,77
32,3,2,4,2,4,1,1,1,1,2,6,6,23,6,16,36
32,3,2,4,4,4,1,1,1,1,2,6,6,25,7,0,43
32,3,2,4,2,4,1,1,1,1,2,6,6,25,4,17,74
32,3,2,4,2,4,4,1,1,1,2,6,6,24,3,11,66
32,3,2,4,2,4,4,1,1,1,2,6,6,24,4,15,87
32,3,2,4,2,4,1,1,1,1,2,6,6,25,3,18,62
32,3,2,4,2,4,1,1,3,1,2,6,6,24,5,17,36
76,3,2,4,2,4,1,1,1,1,2,6,11,47,4,12,33
11,3,2,4,2,4,2,1,1,1,1,6,5,18,2,10,73
11,12,2,7,2,3,2,1,2,1,4,6,5,19,4,8,31
11,3,2,4,2,4,7,1,1,1,2,6,5,20,1,17,53
11,3,2,4,2,4,1,2,1,1,2,6,5,20,7,13,50
11,3,2,4,2,4,1,1,1,1,2,6,5,20,7,13,53
11,6,2,4,2,4,1,1,2,1,2,6,5,21,4,8,30
75,3,2,7,2,3,1,1,3,1,3,6,11,44,3,7,40
75,3,2,7,1,3,1,1,1,1,3,6,11,44,4,18,42
11,3,2,4,2,4,1,1,1,1,3,6,6,22,2,18,66
11,3,2,4,2,4,4,2,1,1,2,6,6,22,5,15,88
11,3,2,4,2,4,4,1,1,1,2,6,6,22,5,15,93
11,3,2,4,2,4,1,1,1,1,3,6,6,22,4,16,59
11,3,2,4,2,4,1,1,1,1,3,6,6,25,5,19,39
11,3,2,4,1,4,1,1,1,1,2,6,6,24,5,20,35
11,11,2,4,2,4,1,1,3,1,1,6,6,25,3,14,69
11,3,2,4,2,4,1,1,1,1,2,6,6,22,1,14,66
11,15,2,4,2,4,1,1,7,1,2,6,6,24,4,16,36
11,3,2,4,2,4,1,1,1,1,2,6,6,24,5,12,76
11,3,2,4,2,4,1,1,1,1,2,6,6,25,4,18,91
11,3,2,4,2,4,1,1,1,1,2,6,6,25,1,17,99
11,12,2,4,2,4,2,1,2,1,1,6,6,22,2,9,46
11,3,2,4,2,4,4,1,1,1,2,6,6,22,7,18,57
11,3,2,8,2,4,1,1,1,1,3,6,6,25,1,17,57
75,3,2,4,2,4,1,1,1,1,2,6,12,48,2,13,67
75,3,2,4,2,4,1,1,1,1,2,6,12,50,2,15,63
44,3,2,3,1,3,1,1,1,1,2,6,12,49,1,16,83
44,3,2,7,4,3,1,1,1,1,2,6,12,49,5,18,42
44,3,2,8,1,3,1,1,1,1,2,6,12,52,2,7,35
44,2,2,4,2,4,1,1,1,1,1,6,12,50,3,11,37
75,3,2,4,2,4,6,1,3,1,2,6,12,50,3,18,76
75,3,2,2,1,2,1,1,3,1,2,6,12,50,5,7,41
75,3,2,4,2,4,1,1,3,1,2,6,12,51,2,15,77
75,3,2,4,2,4,1,1,1,1,2,6,12,51,2,16,71
75,3,2,7,2,3,1,1,1,1,2,6,12,52,2,11,86
75,3,2,4,2,4,1,1,1,1,2,6,12,52,4,10,94
75,3,2,7,1,3,1,1,1,1,2,6,12,52,4,18,34
75,3,2,4,4,3,4,1,1,1,2,6,12,52,4,19,47
75,3,2,3,4,3,1,1,1,1,3,6,11,44,2,19,37
75,3,2,4,4,4,1,1,1,1,2,6,11,45,5,2,33
75,3,2,4,2,4,1,1,1,1,2,6,11,46,4,16,100
75,15,2,7,4,3,1,5,2,1,2,6,11,47,6,22,33
76,3,2,4,2,4,9,1,1,1,2,6,5,20,6,19,48
76,3,2,4,2,4,1,1,1,1,2,6,5,18,2,13,49
76,2,2,4,2,4,1,1,1,1,6,6,5,21,4,16,36
76,2,2,4,2,5,1,1,1,1,1,6,5,18,4,17,51
44,3,2,4,4,4,1,1,1,1,2,6,11,47,4,21,33
75,3,2,4,4,4,1,1,1,1,5,6,11,46,6,18,44
75,2,2,4,2,4,4,2,1,1,1,6,11,46,2,8,42
75,2,2,4,2,4,4,1,1,1,1,6,11,46,2,8,77
44,5,2,4,4,3,1,1,1,1,1,6,11,48,1,17,67
44,5,2,4,4,3,1,2,1,1,1,6,11,48,1,17,67
76,3,2,4,2,4,4,1,1,1,5,6,12,49,5,10,61
76,3,2,7,4,3,1,1,1,1,2,6,12,52,1,19,45
76,3,2,4,2,3,1,1,1,1,5,6,12,51,3,8,59
24,3,2,4,1,4,3,1,1,1,2,6,11,44,6,16,67
27,3,2,4,2,4,1,1,1,1,2,6,8,33,6,16,54
75,3,2,2,2,2,1,1,3,1,2,6,12,50,5,16,63
84,3,2,4,2,4,1,1,1,1,2,6,11,47,5,15,61
84,3,2,4,2,4,1,2,1,1,2,6,11,47,5,15,41
84,3,2,4,2,4,3,1,1,1,2,6,11,46,1,8,37
27,16,2,4,2,4,1,1,1,1,5,6,9,36,2,15,63
27,3,2,7,2,4,1,1,1,1,6,6,6,22,2,19,80
27,3,2,4,2,4,1,1,1,1,5,6,6,22,6,11,89
27,3,2,4,2,4,2,1,1,1,2,6,6,24,7,18,53
84,3,2,3,4,3,1,1,1,1,3,6,12,51,3,19,66
84,7,2,4,1,4,1,1,2,1,2,6,12,48,6,18,53
84,3,2,4,2,4,2,1,1,1,2,6,12,51,1,16,52
76,3,2,4,2,4,1,1,3,1,5,6,6,26,2,10,59
76,3,2,4,2,4,1,1,1,1,3,6,6,23,5,21,48
76,3,2,4,2,4,1,1,1,1,1,6,6,23,2,16,43
76,3,2,4,2,4,1,1,1,1,3,6,6,24,1,8,36
76,3,2,4,2,4,1,1,3,1,2,6,6,24,2,20,54
76,3,2,4,2,4,1,1,1,1,1,6,6,25,2,17,57
76,3,2,4,2,4,1,1,1,1,6,6,6,25,2,17,68
93,3,2,4,2,4,1,1,3,1,3,6,6,24,5,11,51
93,3,2,4,2,4,1,1,1,1,2,6,6,24,7,11,53
93,3,2,4,2,4,1,1,1,1,5,6,6,24,3,10,39
93,3,2,7,2,3,1,1,3,1,2,6,6,24,5,19,33
93,3,2,4,2,4,1,1,1,1,1,6,6,24,3,8,60
93,3,2,4,2,4,1,1,1,1,2,6,6,22,2,16,63
93,3,2,4,2,4,1,1,3,1,5,6,6,23,7,18,37
93,3,2,4,2,4,1,1,1,1,3,6,6,22,3,14,38
93,22,2,4,2,4,1,1,1,1,1,6,6,23,2,18,69
93,3,2,4,2,4,1,1,1,1,5,6,6,22,2,18,43
93,3,2,4,2,4,4,1,1,1,2,6,6,22,3,19,85
93,3,2,4,2,4,1,1,3,1,2,6,6,24,5,14,53
93,3,2,4,2,4,1,1,3,1,2,6,6,22,1,11,50
93,3,2,4,2,4,1,1,3,1,3,6,6,25,5,11,55
93,3,2,4,2,4,1,1,5,1,3,6,6,25,3,13,76
93,3,2,4,4,4,1,1,1,1,2,6,6,25,6,23,35
93,3,2,4,2,4,1,1,3,1,3,6,6,23,3,14,63
93,3,2,4,2,4,1,1,1,1,3,6,6,24,1,8,44
93,3,2,4,2,4,1,1,1,1,2,6,6,23,5,18,36
93,3,2,4,4,4,1,2,1,1,2,6,6,23,3,3,42
93,3,1,4,2,4,1,1,1,1,2,6,7,30,1,18,74
93,2,1,4,3,4,1,1,1,1,2,6,7,28,5,0,38
76,3,1,4,2,4,1,1,1,1,2,6,7,30,1,15,74
76,3,1,4,2,4,1,1,1,1,2,6,7,29,2,17,38
27,2,1,4,3,4,1,1,1,1,2,6,11,47,2,19,65
28,3,1,4,2,4,1,1,1,1,2,6,10,40,6,12,32
28,3,1,4,1,4,1,1,1,1,2,6,10,41,3,19,33
32,6,2,4,2,4,1,1,7,4,6,6,10,41,2,12,33
32,20,2,4,2,4,1,1,5,4,2,6,10,42,5,15,70
32,3,2,4,4,4,1,2,1,4,2,6,10,43,4,19,67
32,7,2,4,2,4,2,1,2,4,3,6,10,42,4,8,65
32,3,2,8,2,3,2,1,5,4,2,6,11,46,6,10,101
32,4,2,4,2,4,1,1,5,4,2,6,11,46,3,14,77
32,3,2,4,4,3,1,1,4,4,5,6,11,46,7,19,59
32,8,2,8,2,4,2,1,5,4,2,6,12,51,4,10,90
32,2,2,4,2,3,3,1,5,4,2,6,12,49,3,10,97
76,3,2,4,4,4,1,1,4,4,2,6,12,49,2,2,49
28,3,2,4,2,4,3,2,1,4,2,6,6,25,7,20,102
28,20,2,4,2,4,1,1,5,4,2,6,10,43,3,14,65
76,3,2,7,4,3,1,1,5,4,2,6,12,52,1,19,63
84,3,2,4,1,4,1,1,4,4,3,6,12,51,3,7,57
27,3,2,7,4,3,1,1,4,4,2,6,10,42,3,20,102
76,3,2,4,2,4,1,1,5,4,2,6,6,24,1,8,103
76,8,1,4,2,4,1,1,4,4,1,6,9,38,3,14,64
76,3,1,4,3,4,1,1,1,4,2,6,9,36,1,23,49
76,2,1,4,3,4,1,1,4,4,2,6,10,41,5,20,74
76,3,1,4,1,4,6,1,4,4,2,6,7,30,1,5,60
32,3,2,4,2,4,6,1,5,3,2,6,9,37,4,7,67
32,3,2,4,1,4,6,1,4,3,2,6,10,42,2,18,35
32,3,2,7,2,3,1,1,1,3,5,6,10,41,5,17,62
32,3,2,4,4,4,1,1,5,3,2,6,10,43,3,19,30
32,3,2,7,1,3,1,1,5,3,2,6,10,40,2,18,15
32,3,2,4,2,4,1,1,5,3,2,6,10,43,5,15,26
32,3,2,7,4,3,1,3,1,3,2,6,10,40,6,0,33
32,18,2,4,2,4,1,1,9,3,2,6,10,40,5,11,86
32,3,2,7,4,3,1,2,1,3,2,6,10,41,6,20,33
32,3,2,7,2,3,1,1,1,3,2,6,10,40,2,18,45
32,7,2,4,2,4,1,1,2,3,1,6,10,41,4,14,59
32,3,2,4,2,4,1,1,5,3,2,6,10,40,2,17,89
32,16,2,4,4,4,1,1,3,3,2,6,10,40,4,21,45
32,3,2,4,2,4,7,1,5,3,2,6,10,41,1,18,95
32,3,2,4,2,4,1,1,5,3,2,6,10,41,4,16,94
32,3,2,4,2,4,1,1,1,3,2,6,11,44,7,7,35
32,6,2,4,2,4,1,1,2,3,2,6,11,46,4,13,33
32,16,2,3,4,3,1,1,5,3,4,6,11,47,1,18,36
32,2,2,3,4,3,1,1,5,3,4,6,11,47,2,7,27
32,3,2,7,2,3,1,1,5,3,4,6,11,47,4,16,26
32,19,2,7,4,3,1,1,2,3,2,6,11,45,6,2,47
32,3,2,3,3,3,1,1,5,3,2,6,11,43,7,18,81
32,11,2,4,2,4,1,1,5,3,4,6,11,46,3,11,30
32,3,2,4,1,4,1,1,5,3,3,6,12,49,2,8,57
32,3,2,4,2,3,4,1,5,3,3,6,12,48,3,14,29
32,3,2,2,4,1,1,1,5,3,2,6,12,50,5,18,38
32,3,2,4,2,4,1,1,5,3,2,6,12,49,4,10,94
32,3,2,7,2,3,1,1,1,3,1,6,12,48,3,11,44
32,2,2,4,2,4,1,1,5,3,2,6,12,51,6,13,82
32,3,2,7,4,3,1,1,5,3,2,6,12,48,3,18,28
32,3,2,7,4,3,1,1,5,3,2,6,12,48,3,18,25
32,3,2,8,4,3,1,1,5,3,6,6,12,51,4,18,53
32,3,2,7,4,3,1,1,5,3,5,6,12,49,3,17,73
32,19,2,8,4,3,1,1,2,3,3,6,12,49,4,18,46
76,3,2,4,4,4,1,1,5,3,2,6,11,47,4,21,71
76,3,2,7,2,3,1,1,5,3,2,6,11,44,3,8,51
76,6,2,4,2,4,6,1,2,3,2,6,12,50,7,15,29
76,7,2,4,4,4,1,1,9,3,2,6,12,50,6,5,39
76,7,2,4,2,4,1,1,5,3,2,6,12,50,7,16,71
24,14,2,4,2,3,1,1,2,3,3,6,10,43,5,16,71
24,15,2,4,4,4,1,1,2,3,3,6,10,41,1,20,55
27,3,2,7,4,3,9,2,4,3,2,6,11,47,4,3,49
27,3,2,7,4,3,9,4,1,3,2,6,11,47,4,3,51
52,3,2,7,4,3,1,1,5,3,5,6,12,48,3,17,38
52,3,2,4,2,4,1,1,1,3,2,6,12,50,2,14,89
11,3,2,4,2,4,1,1,5,3,2,6,6,25,4,18,18
76,18,2,4,2,4,1,1,10,3,2,6,3,11,1,18,20
76,3,2,4,4,4,1,1,1,3,2,6,4,15,1,22,48
76,3,2,4,4,4,6,2,1,3,2,6,4,16,6,5,63
76,3,2,4,2,4,1,1,5,3,2,6,4,17,4,20,70
76,15,2,4,4,4,1,1,2,3,2,6,4,16,5,21,41
76,20,2,4,2,4,4,1,5,3,4,6,4,17,2,8,55
28,3,2,4,2,4,3,1,1,3,2,6,6,25,7,20,100
28,3,2,4,2,4,1,1,5,3,4,6,6,25,4,16,30
11,7,2,4,2,4,1,1,5,3,2,6,6,22,2,20,52
28,6,2,4,2,4,1,1,2,3,2,6,7,26,6,22,40
28,7,2,8,3,4,1,1,2,3,3,6,7,30,4,4,32
28,7,2,4,4,4,1,1,2,3,2,6,7,29,4,22,42
28,6,2,4,4,4,1,2,2,3,2,6,8,34,7,2,37
28,22,2,4,2,4,1,1,5,3,2,6,8,32,4,11,58
28,21,2,4,2,4,1,1,7,3,2,6,8,33,5,16,37
28,3,2,4,2,3,1,1,5,3,3,6,9,37,1,11,67
28,3,2,6,2,4,1,1,5,3,2,6,9,36,1,11,86
28,3,2,6,2,4,1,1,5,3,2,6,9,36,1,11,85
28,15,2,4,2,4,1,1,2,3,2,6,9,38,1,17,31
28,3,2,4,2,4,1,1,5,3,2,6,10,42,1,8,49
28,3,2,6,2,4,1,1,13,3,2,6,12,49,1,15,29
28,3,2,4,4,4,1,1,13,3,2,6,12,50,1,18,85
28,3,2,4,1,4,4,1,13,3,2,6,12,50,2,7,87
84,3,2,4,2,4,1,1,5,3,2,6,10,43,5,9,77
76,3,2,4,2,4,1,1,5,3,2,6,7,27,1,17,103
52,3,2,4,4,3,5,1,5,3,2,6,11,45,3,17,57
32,10,2,4,2,4,1,1,5,3,2,6,3,11,5,11,96
32,6,2,4,2,4,1,1,2,3,2,6,3,11,5,20,43
32,3,2,4,2,4,1,1,5,3,2,6,3,11,2,9,51
32,15,2,4,2,4,4,1,2,3,2,6,3,11,6,15,34
32,3,2,4,2,4,1,1,5,3,1,6,3,13,1,9,68
32,3,2,4,4,4,1,1,3,3,2,6,3,9,7,0,45
32,18,2,4,2,4,1,1,5,3,2,6,3,10,6,11,72
32,3,2,4,2,4,1,1,5,3,2,6,3,10,6,15,31
32,6,2,4,2,4,1,1,2,3,6,6,3,11,3,18,38
32,3,2,4,2,4,1,1,5,3,5,6,3,10,7,11,18
32,3,2,4,4,4,1,2,1,3,2,6,3,10,7,5,55
32,3,2,7,1,3,1,1,1,3,3,6,3,12,1,20,43
32,15,2,4,4,4,6,1,2,3,2,6,3,9,1,21,36
32,3,2,7,4,3,1,3,1,3,2,6,4,15,5,23,31
32,3,2,4,2,4,1,1,1,3,2,6,4,15,5,10,58
32,15,2,4,2,4,1,1,9,3,2,6,4,17,3,18,56
32,6,2,4,2,4,1,1,5,3,2,6,4,15,4,13,95
32,3,2,4,2,4,1,1,5,3,2,6,4,17,4,9,94
32,3,2,4,4,4,1,1,5,3,2,6,5,19,7,4,61
32,3,2,4,2,4,1,1,5,3,5,6,5,20,5,18,100
32,3,2,4,2,4,1,1,5,3,2,6,5,18,5,19,16
32,3,2,4,2,4,1,1,5,3,3,6,5,20,1,13,73
32,3,2,3,1,3,1,1,5,3,6,6,5,19,2,19,22
32,3,2,4,2,4,1,1,1,3,2,6,5,21,7,6,47
32,18,2,4,2,4,1,1,7,3,4,6,6,24,1,13,31
32,7,2,4,2,4,1,1,5,3,2,6,6,22,7,10,85
32,7,2,4,2,4,1,1,5,3,2,6,6,22,7,10,84
32,3,2,4,2,4,1,1,5,3,5,6,6,24,4,12,85
32,3,2,4,4,4,1,1,1,3,2,6,6,24,5,1,38
32,3,2,4,4,4,1,4,1,3,2,6,6,25,7,0,29
32,3,2,4,2,4,4,1,5,3,2,6,6,24,3,11,95
32,7,2,4,2,4,4,1,2,3,2,6,6,24,4,15,63
32,15,2,4,2,4,1,1,7,3,6,6,6,24,5,21,34
32,15,2,4,2,4,1,5,7,3,6,6,6,24,5,21,32
32,3,2,4,2,4,1,1,5,3,2,6,6,24,5,17,24
24,6,2,4,2,4,1,1,5,3,2,6,12,50,3,12,74
11,18,2,4,2,4,1,1,9,3,3,6,5,19,5,7,58
75,3,2,7,1,3,1,1,5,3,2,6,11,44,4,18,91
11,3,2,4,2,4,1,1,5,3,6,6,6,22,2,9,89
44,3,2,3,1,3,1,1,5,3,2,6,12,49,1,16,29
44,2,2,4,2,4,1,1,5,3,1,6,12,50,3,11,43
75,3,2,4,2,4,1,1,5,3,2,6,12,51,2,15,57
76,3,2,4,1,4,3,1,4,3,2,6,5,17,6,20,36
76,2,2,4,2,4,1,1,5,3,6,6,5,21,4,16,103
75,2,2,4,2,4,4,1,5,3,6,6,11,46,2,8,78
75,15,2,4,4,4,1,1,2,3,2,6,11,47,7,0,40
44,5,2,4,4,3,1,1,5,3,2,6,11,48,1,17,96
76,3,2,4,2,4,4,1,5,3,5,6,12,49,5,10,101
76,3,2,3,4,3,1,1,5,3,5,6,12,52,4,18,103
76,3,2,4,2,3,1,1,5,3,5,6,12,51,3,8,96
27,7,2,4,2,4,1,1,2,3,5,6,8,33,6,16,63
75,3,2,2,2,2,1,1,5,3,3,6,12,50,5,16,58
27,6,2,4,2,4,1,1,5,3,3,6,9,35,3,13,68
84,3,2,4,3,4,1,1,1,3,2,6,12,48,7,2,33
76,3,2,4,1,4,1,1,1,3,2,6,6,25,7,5,36
76,3,2,4,2,4,1,1,5,3,2,6,6,24,2,20,16
76,6,2,4,4,4,1,1,7,3,6,6,6,24,1,4,32
76,6,2,4,2,4,1,1,2,3,6,6,6,25,2,17,33
93,3,2,4,2,4,1,1,5,3,5,6,6,26,1,16,93
93,15,2,4,4,4,1,1,2,3,2,6,6,25,1,0,30
93,15,2,4,4,4,1,2,2,3,2,6,6,25,1,0,31
93,3,2,4,2,4,1,1,5,3,5,6,6,22,2,18,63
93,3,2,4,2,4,1,1,5,3,2,6,6,24,5,14,41
93,3,2,4,2,4,1,1,5,3,2,6,6,24,5,14,41
93,7,2,4,2,4,1,1,5,3,2,6,6,26,2,11,77
93,3,2,4,2,4,1,1,5,3,3,6,6,25,3,13,62
93,3,2,4,2,4,1,1,5,3,2,6,6,23,2,18,61
93,3,2,4,4,4,1,1,5,3,2,6,6,23,3,3,41
44,3,1,7,2,3,1,1,1,3,2,6,12,49,2,15,51
76,3,1,4,2,4,1,1,1,3,2,6,10,41,6,7,62
76,3,1,4,1,4,1,1,4,3,2,6,10,41,6,7,41
76,3,1,4,3,4,1,1,1,3,1,6,10,42,3,3,46
